created_at,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,popularity,favourites_rate,follower_rate,friend_rate,bot_or_not
6,1,0,99,0,0,0,152,0,0.129,0.0,0.081,0.0,0.0,0
11,0,0,8746,396157,284,1,12914,0,3.247,72.858,1.163,4.611,0.069,0
17,0,0,5101,7715,7758,1,4827,0,1.532,80.171,0.963,1.238,1.242,0
7,0,0,1845,6813935,184,0,3639,0,0.891,82.14,0.373,7.42,0.044,0
10,1,0,5559,902,800,1,11890,0,2.871,45.502,0.851,0.197,0.177,0
15,0,0,25007,23526,2110,1,21632,1,5.765,77.054,2.037,1.984,0.446,0
4,0,0,1289,154500,234,1,11280,1,2.563,65.231,0.257,3.586,0.052,0
2,0,0,14362,56540,80120,0,328037,0,88.707,123.557,1.586,2.791,3.121,1
16,0,0,10887,12796,1643,1,33816,1,7.552,70.028,1.233,1.35,0.313,0
22,0,0,5066,1238956,86,0,501,1,0.139,62.656,0.876,5.84,0.024,0
18,1,0,1346,15,16,0,2062,0,0.816,7.855,0.427,0.006,0.006,1
4,0,0,198,124672,25,1,1191,1,0.349,38.229,0.056,3.624,0.007,0
21,0,0,3189,1141,2805,1,9075,0,2.378,55.898,0.607,0.262,0.551,0
21,0,0,22042,288,1028,0,20760,0,5.028,39.304,1.847,0.067,0.222,0
4,0,0,38653,596,102,0,32536,0,20.87,29.625,3.25,0.324,0.063,0
3,0,0,10620,635,2412,1,21171,0,5.455,50.277,1.318,0.152,0.483,0
20,0,0,15,1399950,76,0,1710,1,0.562,61.473,0.005,6.135,0.025,0
8,0,0,925,755,197,0,18799,0,5.61,35.051,0.244,0.203,0.057,0
21,1,0,2259,1051494,1863,0,26592,1,7.817,104.416,0.509,5.737,0.437,0
2,1,0,346,0,21,0,346,0,0.245,0.0,0.219,0.0,0.015,1
4,0,0,8768,148,439,0,5930,0,1.344,30.458,1.095,0.033,0.095,0
5,1,0,0,26,0,0,3145,0,3.971,0.0,0.0,0.032,0.0,1
22,1,0,1221,32,0,0,1728,0,0.584,0.0,0.345,0.011,0.0,1
6,1,0,14,0,0,0,105,0,0.091,0.0,0.012,0.0,0.0,1
1,0,0,61027,2876639,5188,0,37926,1,9.367,127.221,2.777,6.567,0.825,0
14,1,0,9,0,0,0,102,0,0.084,0.0,0.007,0.0,0.0,1
3,0,0,76524,4987,5492,0,25405,0,13.659,73.323,3.741,1.303,1.374,0
23,1,0,624,14,67,0,857,0,0.236,11.427,0.158,0.004,0.018,1
20,1,0,1302,4,13,0,1912,0,0.848,4.247,0.456,0.002,0.006,1
21,0,0,2398,154,0,0,4406,0,1.36,0.0,0.554,0.046,0.0,1
17,0,0,4159,1580,809,1,5256,0,3.281,49.329,1.28,0.686,0.409,0
16,0,0,4063,481,603,1,7943,0,2.521,39.561,0.828,0.142,0.175,0
10,0,0,7952,27687,623,0,8014,1,2.365,65.834,1.208,2.216,0.169,0
18,1,0,0,1006,1219,1,23831,0,13.08,49.14,0.0,0.44,0.512,0
18,0,0,3661,6315,4446,1,9194,0,2.213,73.507,0.632,0.924,0.728,0
22,0,0,3799,6667,7057,1,79880,0,24.017,78.03,0.762,1.1,1.138,0
16,0,0,3883,244,633,1,6158,0,1.63,35.494,0.707,0.063,0.155,0
16,0,0,2205,15,13,0,3031,0,0.771,7.317,0.445,0.004,0.003,1
22,1,0,1298,10,0,0,1852,0,0.487,0.0,0.294,0.003,0.0,1
3,1,0,2392,19,0,0,3242,0,1.01,0.0,0.557,0.006,0.0,1
20,0,0,188,27171,556,1,5551,1,1.991,64.553,0.065,2.375,0.182,0
10,1,0,1125,4,62,0,1713,0,0.863,6.668,0.449,0.002,0.031,1
22,0,0,14,18896406,44,0,6521,1,1.497,63.779,0.003,8.376,0.01,0
13,0,0,949,1102737,280,1,5386,1,1.596,78.448,0.248,5.792,0.08,0
20,0,0,4767,75,74,1,4726,0,1.131,18.698,0.761,0.018,0.018,0
15,1,0,1167,68,200,1,1182,0,0.387,22.455,0.324,0.022,0.063,0
1,0,0,3415,89,172,1,5750,0,1.666,23.189,0.688,0.025,0.049,1
13,0,0,9702,209,444,0,3997,0,1.528,32.607,1.549,0.077,0.157,0
19,0,0,2669,451,935,1,921,0,0.503,41.827,0.9,0.22,0.413,0
21,0,0,27236,223,262,1,11044,0,6.493,30.155,2.834,0.123,0.143,0
20,1,0,28142,3493,2519,0,51933,0,44.161,63.9,3.216,1.379,1.145,1
21,1,0,40,15,351,0,4,0,0.005,16.257,0.047,0.018,0.354,0
2,0,0,7662,1633711,1203,0,3057,1,0.738,101.481,1.047,5.979,0.255,0
14,0,0,123,5045204,598,1,5581,1,1.411,98.704,0.031,7.152,0.141,0
16,0,0,1393,1851357,615,0,46396,0,12.139,92.697,0.311,6.185,0.149,0
9,0,0,183,2858,74,1,4895,0,2.682,34.36,0.096,0.942,0.04,1
13,0,0,1284,34964,1160,1,3538,1,2.423,73.831,0.631,3.217,0.585,0
14,0,0,2218,1221772,436,1,39447,1,9.542,85.215,0.43,5.692,0.1,0
5,1,0,2405,7,42,0,3163,0,1.113,7.821,0.613,0.002,0.015,1
13,0,0,1,1637366,42,0,184,1,0.07,53.818,0.0,6.443,0.016,0
1,1,0,5601,8479,385,0,2292,1,1.001,53.873,1.237,1.548,0.155,0
4,0,0,17555,127919,1239,1,11693,1,2.828,83.759,1.658,3.464,0.262,0
14,0,0,49040,90,523,0,17663,0,5.581,28.245,2.803,0.028,0.153,0
1,1,0,3617,216,0,0,1688,0,0.448,0.0,0.673,0.056,0.0,0
1,1,0,253,17,0,1,47,0,0.013,0.0,0.07,0.005,0.0,1
13,0,0,1007,312,2307,0,5746,0,1.42,44.499,0.222,0.074,0.451,0
13,0,0,2282,4,5,0,3275,0,2.472,2.884,1.001,0.003,0.004,1
19,1,0,56390,336,275,1,9158,0,2.515,32.711,2.803,0.088,0.073,0
14,1,0,536,8,49,0,747,0,0.184,8.596,0.124,0.002,0.012,1
6,1,0,2192,2,95,0,2196,0,0.764,5.014,0.567,0.001,0.033,1
5,0,0,1751,564,192,0,12399,0,2.97,33.349,0.35,0.127,0.045,0
22,1,0,387,43,215,1,370,0,0.173,20.341,0.166,0.02,0.096,0
20,1,0,82,2049955,170,0,3610,1,1.02,74.725,0.023,6.364,0.047,0
6,1,0,385,134560,196,1,604,0,0.223,62.393,0.133,3.924,0.07,0
19,0,0,4514,288,2089,1,9905,0,2.598,43.319,0.781,0.073,0.437,0
19,0,0,5552,6900,657,0,13235,1,2.73,57.361,0.763,0.885,0.127,0
17,0,0,24531,425777,247,1,33887,1,8.514,71.463,1.969,4.682,0.06,0
22,1,0,36,1,0,0,389,0,0.337,0.0,0.031,0.001,0.0,1
10,0,0,147,2214290,829,1,19216,1,4.759,98.203,0.036,6.309,0.187,0
0,1,0,50,2,0,0,285,0,0.247,0.0,0.042,0.002,0.0,1
18,0,0,3369,145,0,1,8288,0,2.495,0.0,0.7,0.043,0.0,0
2,1,0,2104,6,10,0,2956,0,2.361,4.666,0.986,0.005,0.008,1
20,0,0,59142,391,245,1,40136,0,25.338,32.874,3.646,0.221,0.144,0
2,1,0,1943,21,57,0,1585,0,0.764,12.551,0.661,0.01,0.027,1
20,1,0,400,15,0,0,98,0,0.034,0.0,0.131,0.005,0.0,1
19,0,0,4790,163733,3371,1,54113,1,12.869,97.528,0.76,3.687,0.589,0
12,1,0,227,8,0,0,44,0,0.013,0.0,0.063,0.002,0.0,1
14,0,0,14127,1140,493,0,22152,0,13.582,43.664,2.268,0.53,0.264,0
1,1,0,28747,632,1843,1,20823,0,8.673,48.506,2.563,0.234,0.57,0
23,1,1,34,2,1,0,28,0,0.027,0.762,0.033,0.002,0.001,1
13,1,0,5207,328,522,1,5706,0,1.729,36.281,0.947,0.095,0.147,0
4,0,0,7964,1477,1021,0,5931,0,1.572,50.575,1.135,0.33,0.239,0
13,1,0,2629,110,0,0,3349,0,1.365,0.0,0.728,0.044,0.0,1
2,1,0,165,7,22,0,51,0,0.016,6.52,0.052,0.002,0.007,1
20,0,0,13524,230972,248276,0,25131,0,6.017,153.416,1.444,4.031,4.102,0
8,1,0,272,41,0,0,51,0,0.019,0.0,0.094,0.015,0.0,1
0,0,0,15014,31213,2604,1,46770,1,9.543,81.394,1.402,1.997,0.426,0
13,1,0,2141,3,18,0,3037,0,0.769,4.082,0.433,0.001,0.005,1
15,0,0,1018,585,884,1,2516,0,0.64,43.247,0.23,0.139,0.203,0
2,1,0,636,1,0,0,933,0,0.258,0.0,0.162,0.0,0.0,1
13,0,0,81587,937,657,1,18971,0,4.678,44.41,3.05,0.208,0.15,0
16,1,0,2433,9,0,1,3287,0,1.108,0.0,0.599,0.003,0.0,1
11,1,0,5821,1176033,5,1,4471,1,3.088,25.045,1.613,6.701,0.003,0
5,1,0,84,0,0,0,124,0,0.108,0.0,0.071,0.0,0.0,1
9,0,0,7173,12225,1972,1,9686,1,2.68,71.407,1.094,1.478,0.435,0
8,0,0,67,95726,282,1,8382,1,2.563,64.749,0.02,3.41,0.083,1
4,0,0,18106,2379,1160,1,16033,0,7.079,54.867,2.197,0.718,0.414,0
4,0,0,2056,33,73,0,2696,0,0.657,15.178,0.406,0.008,0.018,0
18,0,0,26820,208,225,1,4988,0,1.577,28.958,2.249,0.064,0.069,0
21,1,0,94375,667,1860,0,84027,0,24.32,48.97,3.343,0.177,0.431,1
2,0,0,1842,15,758,0,2152,0,0.822,18.388,0.533,0.006,0.254,1
14,1,0,0,15,1,0,30847,0,23.02,1.922,0.0,0.011,0.001,1
15,0,0,63800,876,296,1,18851,0,5.639,38.584,3.0,0.233,0.085,0
21,0,0,44195,109210,698,1,51931,1,12.265,75.983,2.437,3.288,0.153,0
16,1,0,7,6,0,0,204,0,0.062,0.0,0.002,0.002,0.0,0
18,1,0,860,651,6,0,2155,0,0.62,12.61,0.221,0.172,0.002,1
5,1,0,23,1522,15,0,4986,0,3.797,20.319,0.017,0.77,0.011,1
1,0,0,2,20,0,0,162,0,0.043,0.0,0.001,0.005,0.0,0
1,1,0,152262,8038,2657,1,66729,0,32.839,70.905,4.33,1.601,0.836,0
3,0,0,1566,107,118,0,9313,0,2.364,22.376,0.335,0.027,0.03,0
23,0,1,31,87053,0,1,16429,1,4.269,0.0,0.008,3.162,0.0,0
4,1,0,180,1,0,0,381,0,0.263,0.0,0.117,0.001,0.0,0
3,0,0,97,191240,748,1,10411,1,2.507,80.492,0.023,3.851,0.166,0
19,0,0,1117,719,1136,1,2673,0,0.789,46.293,0.285,0.193,0.289,0
22,1,0,109,0,0,0,23,0,0.009,0.0,0.041,0.0,0.0,1
2,0,0,1398,636,1811,1,10164,0,2.375,48.44,0.283,0.139,0.353,0
20,0,0,513,467,433,0,1629,0,0.387,37.34,0.115,0.105,0.098,0
22,0,0,4339,154,73,0,3255,0,1.016,21.707,0.856,0.047,0.023,0
13,0,0,526,90,239,0,4539,0,1.051,24.722,0.115,0.021,0.054,0
4,0,0,104974,27728,9683,1,90368,1,22.171,93.895,3.287,2.054,1.217,0
22,1,0,802,23,57,1,3228,0,0.819,12.904,0.185,0.006,0.014,0
2,0,0,0,29469,0,1,24826,0,6.677,0.0,0.0,2.189,0.0,1
23,0,0,70,1060267,80,1,17162,1,4.479,60.969,0.018,5.626,0.021,0
14,1,0,206,86,909,1,596,0,0.176,30.428,0.059,0.025,0.238,0
23,0,0,14200,3154,967,1,99753,0,31.607,55.392,1.705,0.693,0.267,0
8,1,0,2621,45,23,0,4227,0,1.598,12.168,0.689,0.017,0.009,1
10,0,0,6552,1065,1362,1,8247,0,2.071,50.318,0.973,0.237,0.294,0
18,0,0,6,30,0,0,1503,0,0.386,0.0,0.002,0.008,0.0,0
21,1,0,27394,214,426,1,25880,0,8.411,32.529,2.293,0.067,0.13,0
10,0,0,319,17,0,0,62,0,0.015,0.0,0.076,0.004,0.0,1
5,0,0,1768,11,22,0,2496,0,1.218,7.791,0.622,0.005,0.011,1
18,0,0,686,34,93,1,1556,0,0.371,16.153,0.152,0.008,0.022,0
13,0,0,1729,583,483,0,33292,0,7.515,39.379,0.33,0.124,0.103,0
17,0,0,42698,166271,695,1,20479,0,9.738,78.684,3.059,4.383,0.286,0
20,0,0,153,3846,8,1,12998,0,3.12,18.138,0.036,0.654,0.002,0
4,0,0,3524,714,1245,1,26812,0,7.84,46.845,0.708,0.19,0.31,0
16,0,0,2060,1158,846,0,246943,0,68.01,47.565,0.449,0.277,0.209,0
22,1,0,0,21,1,0,8733,0,10.384,2.143,0.0,0.025,0.001,1
21,1,0,72,2,0,0,144,0,0.1,0.0,0.049,0.001,0.0,0
21,0,0,81,1551696,210,0,17111,1,4.197,76.29,0.02,5.944,0.05,0
15,0,0,15055,3318859,1010,0,69917,1,17.736,103.885,1.573,6.737,0.228,0
14,1,0,402,1,0,0,810,0,0.569,0.0,0.249,0.001,0.0,0
4,0,0,17003,727928,419188,1,172092,1,38.603,174.746,1.572,5.102,4.554,0
11,0,0,70009,2416,1263,1,116010,0,31.792,55.638,3.005,0.508,0.297,0
7,0,0,21611,3372054,1071,1,20228,1,5.404,104.876,1.913,6.804,0.252,0
2,0,0,4864,612,1184,1,5232,0,1.238,45.426,0.766,0.135,0.247,0
5,0,0,1787,13970,5432,1,13446,0,3.226,82.087,0.357,1.471,0.834,0
4,1,0,88,0,0,0,216,0,0.149,0.0,0.059,0.0,0.0,0
20,1,0,2593,55,66,0,5994,0,1.581,16.925,0.521,0.014,0.017,1
23,0,0,5842,1248868,2780,1,51565,1,12.419,111.327,0.878,5.71,0.513,0
12,1,1,0,2,0,0,527,0,0.284,0.0,0.0,0.001,0.0,1
3,0,0,44207,544031,787,1,11802,1,2.98,88.082,2.498,4.93,0.181,0
14,0,0,1072,19,97,0,1168,0,0.382,13.735,0.301,0.006,0.031,1
23,1,0,3364,15,40,0,3155,0,1.343,10.296,0.889,0.006,0.017,1
22,0,0,21768,569477,1077,0,5763,1,1.79,92.54,2.049,5.181,0.289,0
3,1,0,1187,4,28,0,1780,0,1.379,5.419,0.652,0.003,0.021,1
6,1,0,2158,49,0,0,3160,0,0.935,0.0,0.494,0.014,0.0,1
2,0,0,22281,5947,1150,1,31471,1,7.504,61.256,1.843,0.883,0.242,0
17,1,0,227,42,196,0,49,0,0.017,19.871,0.077,0.015,0.067,1
7,1,0,126,0,0,0,246,0,0.203,0.0,0.099,0.0,0.0,0
15,0,0,532,25,0,1,728,0,0.201,0.0,0.137,0.007,0.0,1
1,0,0,196768,234845,900,0,26698,1,6.733,84.137,3.924,4.098,0.205,0
23,0,0,1885,787,215,1,3545,0,0.85,35.85,0.373,0.173,0.05,0
16,1,0,113,166,396,1,2146,0,0.836,30.626,0.043,0.063,0.143,0
4,0,0,44203,20421,18948,0,30064,0,12.6,97.75,2.972,2.257,2.191,1
20,1,0,52,19,9,0,286,0,0.222,6.898,0.04,0.015,0.007,1
17,0,0,27994,15700,1971,1,42155,0,10.17,73.3,2.048,1.566,0.389,0
21,1,0,74,1,0,0,391,0,0.337,0.0,0.062,0.001,0.0,1
23,0,0,3584,8319,181,0,6713,0,1.62,46.974,0.623,1.101,0.043,1
18,1,0,141,2,0,0,19,0,0.02,0.0,0.14,0.002,0.0,1
21,1,0,112,0,0,0,84,0,0.036,0.0,0.047,0.0,0.0,1
12,0,0,1981,25,0,0,3123,0,1.451,0.0,0.652,0.012,0.0,0
16,0,0,199,249,205,1,1045,0,0.395,29.418,0.072,0.09,0.075,0
7,0,0,14954,33517,33793,0,25479,1,5.891,108.658,1.495,2.169,2.176,0
17,0,0,11297,809,379,0,46861,0,11.511,39.782,1.328,0.181,0.089,0
11,1,0,2183,93,318,0,5225,0,1.325,26.193,0.441,0.023,0.078,1
19,0,0,2040,18,28,0,3060,0,0.898,9.915,0.469,0.005,0.008,1
23,1,0,27754,351100,1109869,1,131184,0,41.305,177.739,2.276,4.714,5.859,1
14,1,0,65,3,0,1,16,0,0.01,0.0,0.039,0.002,0.0,1
1,0,0,10815,120,45,1,5244,0,1.866,18.361,1.578,0.042,0.016,0
8,1,0,5297,161,237,1,3531,0,0.868,27.841,0.834,0.039,0.057,1
23,0,0,11808,743,368,1,10739,0,3.864,39.082,1.658,0.237,0.124,0
2,1,0,10055,69,377,0,2974,0,1.431,25.214,1.765,0.033,0.167,0
5,1,0,92,150018,4,1,484,0,0.207,19.182,0.039,4.177,0.002,0
2,1,0,100,12,118,0,18,0,0.011,12.258,0.059,0.007,0.069,1
0,0,0,12,351193,50648,1,5160,0,2.276,138.323,0.005,5.049,3.15,1
23,0,0,248,8633249,485,1,31941,1,7.785,98.801,0.059,7.652,0.112,0
23,0,0,16321,1242,724,1,27232,0,7.227,46.928,1.674,0.285,0.176,0
21,1,0,112788,2607,161,1,20114,0,7.155,40.021,3.717,0.656,0.056,0
5,0,0,2299,199,0,0,6644,0,1.633,0.0,0.448,0.048,0.0,1
1,1,0,879,261,295,0,2501,0,0.744,31.686,0.232,0.075,0.084,0
23,1,0,1684,14,84,0,1064,0,0.315,12.031,0.405,0.004,0.025,1
18,0,0,4659,257678,579,1,38279,1,8.558,79.28,0.714,4.071,0.122,0
1,0,0,30317,637,787,1,14698,0,4.101,43.074,2.247,0.164,0.199,0
19,1,0,38774,638,915,1,11932,0,3.141,44.057,2.416,0.155,0.216,0
7,0,0,0,2473738,0,0,18,1,0.004,0.0,0.0,6.373,0.0,0
16,0,0,218176,4363,4407,1,103854,0,30.208,70.328,4.166,0.819,0.825,0
17,0,0,37110,337,414,1,12281,0,8.476,35.103,3.281,0.209,0.251,0
20,0,0,2950,71,268,0,1673,0,1.278,23.927,1.18,0.053,0.186,0
11,0,0,6850,1524442,497,1,7095,1,2.461,88.421,1.217,6.272,0.159,0
8,0,0,4047,765124,21760,1,42866,1,10.299,135.314,0.679,5.219,1.829,0
14,1,0,550,21,64,0,766,0,0.192,12.903,0.129,0.005,0.016,1
2,1,0,2630,357,0,0,6534,0,2.196,0.0,0.633,0.113,0.0,1
21,1,0,30763,350,379,0,17373,0,7.732,34.814,2.687,0.145,0.156,0
16,0,0,2058,10,72,1,4297,0,1.277,10.288,0.477,0.003,0.021,0
22,1,0,116423,2015,2607,0,74388,0,40.341,59.854,4.161,0.738,0.881,0
5,0,0,1861,17,108,1,2869,0,0.793,13.56,0.415,0.005,0.029,0
15,1,0,4522,311,530,0,8167,0,3.968,36.036,1.162,0.141,0.229,1
0,1,0,15677,721,401,0,11425,0,7.15,39.469,2.381,0.372,0.224,0
0,0,0,3064,84,243,0,1458,0,0.384,24.422,0.591,0.022,0.062,1
1,0,0,2186,33,1609,0,3224,0,0.864,26.039,0.461,0.009,0.359,1
19,1,0,4171,78435,4352,1,6024,1,1.476,94.427,0.704,3.007,0.726,0
7,0,0,1012,1660,177,1,45960,0,11.589,38.424,0.227,0.35,0.044,0
17,0,0,1450,799005,84,1,6713,1,1.61,60.381,0.298,5.261,0.02,0
20,0,0,47454,73851,5627,1,31763,1,7.181,96.802,2.462,2.873,0.821,0
2,0,0,6580,392,291,0,14174,0,3.454,33.912,0.957,0.091,0.069,0
1,0,0,13070,2773251,8461,0,20946,1,5.036,134.163,1.421,6.504,1.11,0
2,1,0,3994,172,174,0,4115,0,1.906,26.616,1.047,0.077,0.078,0
7,0,0,5,4,57,0,2,0,0.001,6.535,0.001,0.001,0.015,0
18,1,0,2,2,20,0,8,0,0.005,3.345,0.001,0.001,0.011,0
1,0,0,1869,6,10,0,2693,0,0.779,4.666,0.432,0.002,0.003,1
0,0,0,16810,680,444,1,8451,0,3.738,39.781,2.132,0.263,0.179,0
23,0,0,36606,283,655,0,2007,0,0.695,36.64,2.615,0.093,0.204,0
17,0,0,1394,22,32,0,2029,0,0.51,10.963,0.3,0.006,0.008,1
17,1,0,179,23,0,0,107,0,0.053,0.0,0.085,0.011,0.0,1
13,1,0,2,678185,98,0,7072,0,1.941,61.699,0.001,5.232,0.027,0
9,1,0,2545,6,0,0,3477,0,1.306,0.0,0.671,0.002,0.0,1
16,1,1,467,44,204,1,812,0,0.438,20.263,0.225,0.023,0.104,0
23,1,0,59,431220,253,1,33104,0,8.138,71.843,0.014,4.673,0.06,0
18,1,0,355,10,0,0,49,0,0.016,0.0,0.11,0.003,0.0,1
21,0,0,1,45,2,0,57483,0,36.99,4.206,0.001,0.029,0.001,1
2,1,0,2251,32,42,0,2069,0,2.612,13.151,1.346,0.04,0.052,0
15,0,0,4367,200279,1278,1,262636,1,60.114,87.33,0.693,3.847,0.257,0
12,0,0,9607,5262,0,0,47440,0,16.967,0.0,1.49,1.058,0.0,1
15,0,0,9245,1922,806,1,17691,1,4.253,50.613,1.17,0.38,0.177,0
8,1,0,2017,17,0,0,2890,0,0.788,0.0,0.438,0.005,0.0,1
13,1,0,92359,1724,3055,1,31785,0,8.279,59.809,3.221,0.371,0.585,0
5,1,1,93,3,0,0,123,0,0.033,0.0,0.025,0.001,0.0,1
14,0,0,9118,124066,1664,1,195308,1,43.334,86.998,1.106,3.351,0.314,0
21,0,0,859,2313089,395,0,3602,1,0.866,87.652,0.188,6.323,0.091,0
7,0,0,66524,406,1732,1,42573,0,30.606,44.811,3.888,0.256,0.809,0
9,0,0,7254,1139422,939,1,43690,1,11.847,95.473,1.088,5.736,0.227,0
0,0,0,1355,9,0,0,1945,0,0.725,0.0,0.409,0.003,0.0,1
14,1,0,673,66,1226,0,120,0,0.04,29.905,0.2,0.022,0.339,1
4,0,0,610,93,608,1,560,0,0.285,29.131,0.271,0.046,0.27,0
1,0,0,13650,919346,916,1,6889,0,1.81,93.663,1.523,5.491,0.216,0
3,1,0,152,0,0,0,200,0,0.181,0.0,0.129,0.0,0.0,0
17,0,0,1480,22,80,0,1694,0,0.404,13.779,0.302,0.005,0.019,0
5,1,0,662,66,190,0,9892,0,2.645,22.084,0.163,0.017,0.05,0
1,0,0,21,1340980,468,1,12125,0,2.92,86.778,0.005,5.78,0.107,0
5,1,0,398,3,64,0,246,0,0.195,5.787,0.274,0.002,0.049,0
3,0,0,8239,293,288,1,4080,0,1.431,32.206,1.358,0.098,0.096,0
16,0,0,13869,988,260,0,30091,0,7.511,38.377,1.496,0.22,0.063,0
6,0,0,276,97651,430,0,387542,0,107.234,69.695,0.074,3.333,0.112,1
2,0,0,637,73460,285,1,7282,1,1.98,63.373,0.16,3.043,0.075,0
23,0,0,682,42,281,1,1266,0,0.308,21.22,0.153,0.01,0.066,0
6,1,0,79356,352261,167,1,22993,1,9.286,65.444,3.498,4.965,0.065,0
4,0,0,10,38,0,0,110,0,0.033,0.0,0.003,0.011,0.0,0
14,0,0,1021,966134,101,0,2427,1,0.848,63.737,0.305,5.824,0.035,0
18,1,0,1137,29,97,0,1936,0,1.077,15.594,0.49,0.016,0.053,0
23,0,0,1567,2,0,0,2286,0,0.57,0.0,0.33,0.0,0.0,1
19,0,0,1276,42,70,0,2016,0,0.538,16.033,0.293,0.011,0.018,1
1,0,0,37952,319,338,1,15061,0,4.806,33.606,2.573,0.097,0.102,0
13,0,0,12004,301301,201,0,40073,1,10.955,66.968,1.454,4.423,0.053,0
23,0,0,64755,430,3017,0,17168,0,13.319,48.604,3.936,0.288,1.206,0
8,0,0,2103,32,264,0,331,0,0.089,19.51,0.447,0.009,0.068,0
22,1,0,21505,556,5001,1,96137,0,31.102,53.853,2.074,0.165,0.962,0
16,0,0,300,2,0,1,56,0,0.018,0.0,0.091,0.001,0.0,1
18,1,0,195914,11590,9475,0,414488,0,267.239,85.687,4.847,2.137,1.961,1
14,0,0,1271,12,181,1,1786,0,0.607,13.348,0.359,0.004,0.06,1
1,0,0,523,383,455,1,4254,0,1.428,36.433,0.162,0.121,0.142,0
18,0,0,6721,12710,1189,1,19403,0,9.004,66.924,1.416,1.931,0.439,0
23,1,0,2320,39,98,0,3995,0,1.154,16.951,0.513,0.011,0.028,0
2,1,0,2732,3474,3573,0,1802,0,0.629,66.706,0.669,0.794,0.809,0
1,0,0,129814,498,211,1,196819,0,50.018,33.278,3.526,0.119,0.052,0
2,0,0,1225,506505,127,1,7477,1,1.811,63.733,0.26,4.818,0.03,0
16,1,0,681,72,403,0,137,0,0.053,25.749,0.234,0.028,0.145,0
2,0,0,6506,75,213,0,3226,0,1.434,23.239,1.359,0.033,0.09,0
8,0,0,692,24,23,1,53,0,0.03,10.23,0.333,0.014,0.013,0
9,0,0,337,1857811,103,1,677,1,0.454,67.041,0.204,7.129,0.067,0
11,0,0,81967,5281,581,1,106263,0,36.391,54.574,3.37,1.033,0.181,0
23,0,0,21990,16118,3298,0,73827,1,16.494,78.484,1.777,1.526,0.552,0
22,0,0,26197,783,586,1,51437,0,18.945,42.486,2.365,0.253,0.195,0
15,1,0,1813,81,64,0,1184,0,0.262,18.395,0.337,0.018,0.014,0
23,0,0,10094,67900,63,0,3482,0,1.208,46.271,1.504,3.201,0.022,0
3,0,0,4879,70,195,0,1668,0,0.716,22.499,1.13,0.03,0.08,1
2,1,0,0,1006,9,0,40521,0,15.663,15.922,0.0,0.328,0.003,1
15,1,0,419,603,592,1,974,0,0.674,40.888,0.254,0.349,0.343,1
16,1,0,1050,34,72,0,1575,0,0.352,15.254,0.211,0.008,0.016,1
5,0,0,293,157,782,1,1734,0,0.359,33.733,0.059,0.032,0.15,0
0,0,0,6647,1173,1130,0,24984,0,11.129,49.695,1.376,0.42,0.408,0
11,0,0,29957,339037,1782,1,64569,1,18.137,95.326,2.242,4.567,0.406,0
16,1,0,31692,819,951,0,11559,0,10.518,46.016,3.396,0.557,0.623,0
17,0,0,2276,263692,263036,1,36037,0,14.572,155.783,0.653,4.679,4.676,0
21,0,0,1910,100,198,1,3324,0,0.977,24.429,0.446,0.029,0.057,0
4,0,0,0,2596,1579,0,34009,0,12.043,57.906,0.0,0.652,0.444,1
3,0,0,4197,121,115,0,3375,0,1.622,22.836,1.104,0.057,0.054,0
3,1,0,2172,22,0,0,3039,0,1.113,0.0,0.585,0.008,0.0,1
0,0,0,27850,676,2049,0,12759,0,2.641,49.701,1.912,0.131,0.354,0
21,1,0,50,420349,1230,1,62707,1,18.25,92.139,0.014,4.815,0.306,0
1,1,0,1181,38,0,0,1717,0,0.61,0.0,0.351,0.013,0.0,0
22,1,0,25,17,226,0,72,0,0.023,15.68,0.008,0.005,0.068,1
20,0,0,24574,35806,7315,1,12472,1,3.015,93.302,1.938,2.268,1.018,0
21,0,0,1541,71,253,0,3324,0,0.798,23.681,0.315,0.017,0.059,0
13,1,0,1602,14,0,1,2346,0,1.014,0.0,0.526,0.006,0.0,1
9,0,0,39941,9132,2839,1,107235,1,26.149,72.515,2.374,1.171,0.526,0
5,0,0,1009,2,8,0,1495,0,0.539,2.414,0.31,0.001,0.003,1
19,0,0,2442,463,1677,1,8865,0,2.1,45.591,0.456,0.104,0.335,0
16,1,0,0,13899842,646,0,1674,1,0.555,106.453,0.0,8.435,0.194,0
8,1,0,2824,86,328,0,1871,0,0.849,25.885,0.824,0.038,0.139,1
0,1,0,1767,15,0,0,2583,0,1.008,0.0,0.524,0.006,0.0,1
3,1,0,2170,16,8,0,3031,0,1.277,6.225,0.649,0.007,0.003,1
9,0,0,13,57671,275,1,10205,0,2.509,61.614,0.003,2.72,0.065,0
19,0,0,611,38,51,0,437,0,0.49,14.476,0.522,0.042,0.056,0
14,0,0,24094,687,1252,0,31249,0,7.594,46.607,1.925,0.154,0.266,0
20,0,0,1292,3034449,149,1,5185,1,1.325,74.786,0.285,6.655,0.037,0
3,0,0,1632,36,222,0,1943,0,0.479,19.525,0.338,0.009,0.053,0
13,1,0,2402,12,89,0,3455,0,2.317,11.542,0.96,0.008,0.058,1
14,0,0,2062,68,94,0,3170,0,0.714,19.282,0.381,0.015,0.021,0
